label,text,lang
ham,Lol boo I was hoping for a laugh,english
ham,\YEH I AM DEF UP4 SOMETHING SAT,english
ham,"Well, I have to leave for my class babe ... You never came back to me ... :-( ... Hope you have a nice sleep, my love",english
ham,LMAO where's your fish memory when I need it?,english
ham,But i'll b going 2 sch on mon. My sis need 2 take smth.,english
ham,Idea will soon get converted to live:),english
spam,TheMob>Yo yo yo-Here comes a new selection of hot downloads for our members to get for FREE! Just click & open the next link sent to ur fone...,english
ham,S....s...india going to draw the series after many years in south african soil..,english
ham,"Goodmorning, today i am late for  &lt;DECIMAL&gt; min.",english
ham,Can't take any major roles in community outreach. You rock mel,english
ham,Shopping lor. Them raining mah hard 2 leave orchard.,english
ham,Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.,english
ham,See the forwarding message for proof,english
ham,"I can't keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* don't have to say no to visitors, then maybe that's the best choice. Yes, I wanted you to be embarassed, so maybe you'd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. I've tried everything. I don't know what else to do.",english
ham,Dunno lei... I thk mum lazy to go out... I neva ask her yet...,english
ham,"Do whatever you want. You know what the rules are. We had a talk earlier this week about what had to start happening, you showing responsibility. Yet, every week it's can i bend the rule this way? What about that way? Do whatever. I'm tired of having thia same argument with you every week. And a  &lt;#&gt;  movie DOESNT inlude the previews. You're still getting in after 1.",english
ham,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOODMORNING""",english
spam,Great News! Call FREEFONE 08006344447 to claim your guaranteed å£1000 CASH or å£2000 gift. Speak to a live operator NOW!,english
ham,Ambrith..madurai..met u in arun dha marrge..remembr?,english
ham,Just re read it and I have no shame but tell me how he takes it and if he runs I will blame u 4 ever!! Not really 4 ever just a long time ,english
ham,"Princess, is your kitty shaved or natural?",english
ham,"Better than bb. If he wont use it, his wife will or them doctor",english
ham,Ya it came a while ago,english
ham,From tomorrow onwards eve 6 to 3 work.,english
ham,Anything lor but toa payoh got place 2 walk meh...,english
ham,"I don't have anybody's number, I still haven't thought up a tactful way to ask alex",english
spam,"U can WIN å£100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription",english
ham,Is there any movie theatre i can go to and watch unlimited movies and just pay once?,english
ham,U having lunch alone? I now so bored...,english
ham,"Yes obviously, but you are the eggs-pert and the potato headÛ_ Speak soon! ",english
ham,"Nah man, my car is meant to be crammed full of people",english
ham,No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch,english
ham,Kallis is ready for bat in 2nd innings,english
ham,Thanx but my birthday is over already.,english
ham,"Ugh y can't u just apologize, admit u were wrong and ask me to take u back?",english
ham,"I noe la... U wana pei bf oso rite... K lor, other days den...",english
ham,"Yes, i'm small kid.. And boost is the secret of my energy..",english
ham,IM GONNA MISS U SO MUCH,english
ham,Is avatar supposed to have subtoitles,english
ham,Simply sitting and watching match in office..,english
ham,You can jot down things you want to remember later.,english
ham,Oh sorry please its over,english
ham,Hey are we going for the lo lesson or gym? ,english
ham,"Dont pack what you can buy at any store.like cereals. If you must pack food, pack gari or something 9ja that you will miss.",english
ham,You always make things bigger than they are,english
ham,ÌÏ dun wan to watch infernal affair?,english
ham,"Me not waking up until 4 in the afternoon, sup",english
spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,english
ham,I can send you a pic if you like :),english
ham,Okay... I booked all already... Including the one at bugis.,english
ham,"Aight fuck it, I'll get it later",english
ham,No de. But call me after some time. Ill tell you k,english
ham,So dont use hook up any how,english
ham,How much is blackberry bold2 in nigeria.,english
ham,Hi where you. You in home or calicut?,english
ham,Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx,english
spam,"Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM, just GBP5/month. AOM Box61,M60 1ER until u stop. Ages 18+ only!",english
ham,"Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor, u call me when ready...",english
ham,Y so late but i need to go n get da laptop...,english
ham,"Sir, I am waiting for your mail.",english
ham,.Please charge my mobile when you get up in morning.,english
ham,"Nothing, i got msg frm tht unknown no..",english
ham,Ugh fuck it I'm resubbing to eve,english
ham,He didn't see his shadow. We get an early spring yay,english
ham,I did. One slice and one breadstick. Lol,english
ham,"Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ...",english
ham,Is there any training tomorrow?,english
spam,"URGENT! Your mobile No *********** WON a å£2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm",english
ham,Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color,english
ham,Cos daddy arranging time c wat time fetch Ì_ mah...,english
ham,Then. You are eldest know.,english
ham,Who's there say hi to our drugdealer,english
ham,Its hard to believe things like this. All can say lie but think twice before saying anything to me.,english
spam,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p ",english
spam,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.,english
ham,Good night my dear.. Sleepwell&amp;Take care,english
ham,That is wondarfull song,english
spam,"FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop",english
ham,Yar lor actually we quite fast... Cos da ge slow wat... Haha...,english
ham,Must come later.. I normally bathe him in da afternoon mah..,english
ham,"Trust me. Even if isn't there, its there.",english
ham,Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx,english
spam,85233 FREE>Ringtone!Reply REAL,english
ham,I can take you at like noon,english
ham,Where is it. Is there any opening for mca.,english
ham,I'm aight. Wat's happening on your side.,english
ham,I'm done oredi...,english
ham,"you are sweet as well, princess. Please tell me your likes and dislikes in bed...",english
ham,How are you. Wish you a great semester,english
ham,Moji i love you more than words. Have a rich day,english
ham,Dude how do you like the buff wind.,english
ham,\alright babe,english
spam,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX å£1.50,english
ham,"No i'm not. I can't give you everything you want and need. You actually could do better for yourself on yor own--you've got more money than i do. I can't get work, i can't get a man, i can't pay the rent, i can't even fill my fucking gas tank. yes, i'm stressed and depressed. I didn't even call home for thanksgiving cuz i'll have to tell them i,m up to nothing.",english
ham,S:-)kallis wont play in first two odi:-),english
ham,Then get some cash together and I'll text jason,english
ham,"Oh, my love, it's soooo good to hear from you. Omg I missed you so much today. I'm sorry your having problems with the provider but thank you for tming me",english
spam,"Final Chance! Claim ur å£150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. å£3.00 Subs 16",english
ham,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,english
ham,"Probably, want to pick up more?",english
ham,I'm done...,english
ham,Are you the cutest girl in the world or what,english
ham,"No dice, art class 6 thru 9 :( thanks though. Any idea what time I should come tomorrow?",english
spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE",english
ham,Oh Howda gud gud.. Mathe en samachara chikku:-),english
ham,I thk 530 lor. But dunno can get tickets a not. Wat u doing now?,english
ham,Audrie lousy autocorrect,english
ham,Its a site to simulate the test. It just gives you very tough questions to test your readiness.,english
ham,Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting,english
ham,I fetch yun or u fetch?,english
ham,Thank you. I like you as well...,english
ham,"Hmmm ... And imagine after you've come home from that having to rub my feet, make me dinner and help me get ready for my date ! Are you sure your ready for that kind of life ?",english
spam,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 å£3/wk",english
ham,Lara said she can loan me  &lt;#&gt; .,english
ham,Do we have any spare power supplies,english
ham,Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.,english
spam,You are a winner you have been specially selected to receive å£1000 cash or a å£2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,english
ham,"Yeah, don't go to bed, I'll be back before midnight",english
spam,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop",english
ham,Well I wasn't available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;,english
ham,"It's that time of the week again, ryan",english
ham,Wish u many many returns of the day.. Happy birthday vikky..,english
spam,"U can WIN å£100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",english
ham,I hope you know I'm still mad at you.,english
ham,"Argh my 3g is spotty, anyway the only thing I remember from the research we did was that province and sterling were the only problem-free places we looked at",english
ham,In xam hall boy asked girl Tell me the starting term for dis answer I can den manage on my own After lot of hesitation n lookin around silently she said THE! intha ponnungale ipaditan;),english
ham,Do you know when the result.,english
spam,+123 Congratulations - in this week's competition draw u have won the å£1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,english
ham,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOOD NIGHT""",english
ham,"Sorry im getting up now, feel really bad- totally rejected that kinda me thing.",english
ham,You do got a shitload of diamonds though,english
ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,english
ham,Well I'm going to be an aunty!,english
ham,Mine here like all fr china then so noisy.,english
ham,Later i guess. I needa do mcat study too.,english
ham,S...from the training manual it show there is no tech process:)its all about password reset and troubleshooting:),english
spam,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528,english
ham,"Spoke with uncle john today. He strongly feels that you need to sacrifice to keep me here. He's going to call you. When he does, i beg you to just listen. Dont make any promises or make it clear things are not easy. And i need you to please let us work things out. As long as i keep expecting help, my creativity will be stifled so pls just keep him happy, no promises on your part.",english
ham,If he started searching he will get job in few days.he have great potential and talent.,english
ham,"Carlos took a while (again), we leave in a minute",english
ham,Well done and ! luv ya all ,english
ham,Then why you came to hostel.,english
ham,K still are you loving me.,english
ham,But i juz remembered i gotta bathe my dog today..,english
ham,After the drug she will be able to eat.,english
ham,Alright took the morphine. Back in yo.,english
ham,You see the requirements please,english
ham,You stayin out of trouble stranger!!saw Dave the other day heåÕs sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA! ,english
spam,FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts,english
spam,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop",english
ham,So can collect ur laptop?,english
ham,"Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind, as doing that nxt wk.",english
ham,I will once i get home,english
ham,Waaaat?? Lololo ok next time then!,english
ham,"The table's occupied, I'm waiting by the tree",english
ham,I surely dont forgot to come:)i will always be in touch in with you:-),english
ham,Hi kindly give us back our documents which we submitted for loan from STAPATI,english
ham,I dont have i shall buy one dear,english
ham,Oh god i am happy to see your message after 3 days,english
ham,What year. And how many miles.,english
ham,Hey cutie. How goes it? Here in WALES its kinda ok. There is like hills and shit but i still avent killed myself. ,english
ham,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",english
ham,I think you should go the honesty road. Call the bank tomorrow. Its the tough decisions that make us great people.,english
spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077 Get txting and tell ur mates. zed POBox 36504 W45WQ norm150p/tone 16+,english
ham,No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.,english
ham,Is she replying. Has boye changed his phone number,english
ham,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",english
ham,hi my darlin im on my way to London and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx,english
ham,"Nothing really, just making sure everybody's up to speed",english
ham,I'm not coming home 4 dinner.,english
ham,"Thank you. And by the way, I just lost.",english
ham,Yes.he have good crickiting mind,english
ham,Thx. All will be well in a few months,english
spam,"Shop till u Drop, IS IT YOU, either 10K, 5K, å£500 Cash or å£100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary",english
ham,\CAN I PLEASE COME UP NOW IMIN TOWN.DONTMATTER IF URGOIN OUTL8R,english
ham,I wont. So wat's wit the guys,english
ham,Yavnt tried yet and never played original either,english
ham,"Hiya, had a good day? Have you spoken to since the weekend?",english
ham,See? I thought it all through,english
ham,I'm at work. Please call,english
ham,get ready to moan and scream :),english
ham,Oh k :)why you got job then whats up?,english
ham,"I don,t think so. You don't need to be going out that late on a school night. ESPECIALLY when the one class you have is the one you missed last wednesday and probably failed a test in on friday",english
ham,And popping &lt;#&gt; ibuprofens was no help.,english
ham,"Babe ! How goes that day ? What are you doing ? Where are you ? I sip my cappuccino and think of you, my love ... I send a kiss to you from across the sea",english
ham,Ok.,english
ham,PS U no ur a grown up now right?,english
ham,"Chinatown got porridge, claypot rice, yam cake, fishhead beehoon... Either we eat cheap den go cafe n tok or go nydc or somethin...",english
ham,I know a few people I can hit up and fuck to the yes,english
ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,english
ham,So is there anything specific I should be doing with regards to jaklin or what because idk what the fuck,english
ham,Oh god. I'm gonna Google nearby cliffs now.,english
spam,FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382 or call2optout/J MF,english
ham,Yup i shd haf ard 10 pages if i add figures... ÌÏ all got how many pages?,english
ham,"Ooh, 4got, i'm gonna start belly dancing in moseley weds 6.30 if u want 2 join me, they have a cafe too. ",english
ham,Thankyou so much for the call. I appreciate your care.,english
ham,Congrats ! Treat pending.i am not on mail for 2 days.will mail once thru.Respect mother at home.check mails.,english
ham,I called but no one pick up e phone. I ask both of them already they said ok.,english
ham,Hi my email address has changed now it is ,english
ham,"V-aluable. A-ffectionate. L-oveable. E-ternal. N-oble. T-ruthful. I-ntimate. N-atural. E-namous. Happy \VALENTINES DAY\"" in advance""",english
ham,"Not much, just some textin'. How bout you?",english
ham,Bring it if you got it,english
ham,I'm in a movie. Call me 4 wat?,english
ham,Not sure I have the stomach for it ...,english
ham,Haha... can... But i'm having dinner with my cousin...,english
ham,"A boy was late 2 home. His father: \POWER OF FRNDSHIP\""""",english
ham,"(And my man carlos is definitely coming by mu tonight, no excuses)",english
ham,soon you will have the real thing princess! Do i make you wet? :),english
ham,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,english
ham,"Haha, my legs and neck are killing me and my amigos are hoping to end the night with a burn, think I could swing by in like an hour?",english
spam,"URGENT! Your mobile No 07xxxxxxxxx won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP! BOX97N7QP, 150PPM",english
ham,Usually the body takes care of it buy making sure it doesnt progress. Can we pls continue this talk on saturday.,english
spam,"URGENT!! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",english
ham,"Hmm well, night night ",english
ham,Just wanted to say holy shit you guys weren't kidding about this bud,english
ham,"Just gettin a bit arty with my collages at the mo, well tryin 2 ne way! Got a roast in a min lovely i shall enjoy that!",english
ham,"This is one of the days you have a billion classes, right?",english
ham,"Goodmorning, today i am late for 2hrs. Because of back pain.",english
ham,Ok then i'll let him noe later n ask him call u tmr...,english
ham,Prabha..i'm soryda..realy..frm heart i'm sory,english
ham,OK i'm waliking ard now... Do u wan me 2 buy anything go ur house?,english
ham,* Will have two more cartons off u and is very pleased with shelves,english
ham,Nice talking to you! please dont forget my pix :) i want to see all of you...,english
spam,You have WON a guaranteed å£1000 cash or a å£2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p,english
ham,But really quite funny lor wat... Then u shd haf run shorter distance wat...,english
ham,I notice you like looking in the shit mirror youre turning into a right freak,english
ham,Great. I was getting worried about you. Just know that a wonderful and caring person like you will have only the best in life. Know that u r wonderful and God's love is yours.,english
spam,"Thanks for your ringtone order, ref number K718. Your mobile will be charged å£4.50. Should your tone not arrive please call customer services on 09065069120",english
ham,"I prefer my free days... Tues, wed, fri oso can... ÌÏ ask those workin lor...",english
ham,Alrite jod hows the revision goin? Keris bin doin a smidgin. N e way u wanna cum over after college?xx,english
ham,If you have belive me. Come to my home.,english
ham,Oh k.k..where did you take test?,english
ham,Those were my exact intentions,english
ham,haha but no money leh... Later got to go for tuition... Haha and looking for empty slots for driving lessons,english
ham,"Hey... Thk we juz go accordin to wat we discussed yest lor, except no kb on sun... Cos there's nt much lesson to go if we attend kb on sat...",english
ham,"K, wen ur free come to my home and also tel vikky i hav sent mail to him also.. Better come evening il be free today aftr 6pm..:-)",english
ham,Nothing just getting msgs by dis name wit different no's..,english
ham,Good Morning plz call me sir,english
ham,What's your room number again? Wanna make sure I'm knocking on the right door,english
ham,\Si.como no?!listened2the plaid album-quite gd&the new air1 which is hilarious-also boughtåÓbraindanceåÓa comp.ofstuff on aphexåÕs ;abel,english
ham,Pls tell nelson that the bb's are no longer comin. The money i was expecting aint coming,english
ham,"Give her something to drink, if she takes it and doesn't vomit then you her temp might drop. If she unmits however let me know.",english
ham,Think you sent the text to the home phone. That cant display texts. If you still want to send it his number is,english
ham,Every day i use to sleep after  &lt;#&gt;  so only.,english
ham,K I'll call you when I'm close,english
ham,U buy newspapers already?,english
ham,Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's going 2 rain soon.,english
ham,Boo I'm on my way to my moms. She's making tortilla soup. Yummmm,english
ham,No management puzzeles.,english
ham,How did you find out in a way that didn't include all of these details,english
spam,"Hi ya babe x u 4goten bout me?' scammers getting smart..Though this is a regular vodafone no, if you respond you get further prem rate msg/subscription. Other nos used also. Beware!",english
spam,Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW 09099726481 Luv DENA Calls å£1/minMobsmoreLKPOBOX177HP51FL,english
ham,will you like to be spoiled? :),english
spam,"Thanks for your ringtone order, ref number R836. Your mobile will be charged å£4.50. Should your tone not arrive please call customer services on 09065069154",english
ham,I am getting threats from your sales executive Shifad as i raised complaint against him. Its an official message.,english
ham,hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?,english
ham,Den wat will e schedule b lk on sun?,english
ham,Lol enjoy role playing much?,english
ham,Ok. Me watching tv too.,english
ham,I just lov this line: \Hurt me with the truth,english
ham,"Just checked out, heading out to drop off my stuff now",english
ham,Here got lots of hair dresser fr china.,english
ham,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,english
ham,Ill call you evening ill some ideas.,english
spam,SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY,english
ham,Did you show him and wot did he say or could u not c him 4 dust?,english
ham,It should take about  &lt;#&gt;  min,english
spam,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,english
ham,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,english
ham,I cant pick the phone right now. Pls send a message,english
spam,<Forwarded from 88877>FREE entry into our å£250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com,english
ham,Finish liao... U?,english
spam,88066 FROM 88066 LOST 3POUND HELP,english
ham,Haha i think i did too,english
ham,U know we watchin at lido?,english
ham,Life spend with someone for a lifetime may be meaningless but a few moments spent with someone who really love you means more than life itself..,english
ham,"Haha awesome, I've been to 4u a couple times. Who all's coming?",english
ham,Cold. Dont be sad dear,english
ham,Think I could stop by in like an hour or so? My roommate's looking to stock up for a trip,english
ham,Is that on the telly? No its Brdget Jones!,english
ham,Love you aathi..love u lot..,english
ham,Hello! How r u? Im bored. Inever thought id get bored with the tv but I am. Tell me something exciting has happened there? Anything! =/,english
ham,Hmm...Bad news...Hype park plaza $700 studio taken...Only left 2 bedrm-$900...,english
ham,"Sorry, I'll call later in meeting",english
ham,R Ì_ comin back for dinner?,english
ham,"I hav almost reached. Call, i m unable to connect u.",english
ham,Whom you waited for yesterday,english
ham,I reach home safe n sound liao...,english
ham,"Velly good, yes please!",english
ham,"Hi, wkend ok but journey terrible. Wk not good as have huge back log of marking to do",english
ham,I have had two more letters from . I will copy them for you cos one has a message for you. Speak soon,english
ham,Alex knows a guy who sells mids but he's down in south tampa and I don't think I could set it up before like 8,english
ham,Dont you have message offer,english
spam,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTx,english
ham,"HEY THERE BABE, HOW U DOIN? WOT U UP 2 2NITE LOVE ANNIE X.",english
ham,Remind me how to get there and I shall do so,english
ham,:-( that's not v romantic!,english
ham,Hello. Damn this christmas thing. I think i have decided to keep this mp3 that doesnt work.,english
spam,You have 1 new message. Please call 08718738034.,english
ham,HI DARLIN IM MISSIN U HOPE YOU ARE HAVING A GOOD TIME. WHEN ARE U BACK AND WHAT TIME IF U CAN GIVE ME A CALL AT HOME. JESS XX,english
spam,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 4 messages. You have 21 matches. Please call back on 09056242159 to retrieve your messages and matches,english
ham,Draw va?i dont think so:),english
ham,Dont pick up d call when something important is There to tell. Hrishi,english
spam,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",english
ham,Nothin comes to my mind. ÌÏ help me buy hanger lor. Ur laptop not heavy?,english
ham,"&lt;#&gt; , that's all? Guess that's easy enough",english
ham,We can make a baby in yo tho,english
ham,Should I tell my friend not to come round til like  &lt;#&gt; ish?,english
ham,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,english
ham,Still in the area of the restaurant. Ill try to come back soon,english
ham,"Aight that'll work, thanks",english
spam,WIN a year supply of CDs 4 a store of ur choice worth å£500 & enter our å£100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,english
spam,Moby Pub Quiz.Win a å£100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP å£1.50 008704050406 SP Arrow,english
ham,"I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?",english
spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ ,english
spam,"Congratulations! Thanks to a good friend U have WON the å£2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate.",english
spam,"tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith..",english
ham,So what do you guys do.,english
ham,Also that chat was awesome but don't make it regular unless you can see her in person,english
ham,That's significant but dont worry.,english
ham,That's cause your old. I live to be high.,english
ham,"Waqt se pehle or naseeb se zyada kisi ko kuch nahi milta,Zindgi wo nahi he jo hum sochte hai Zindgi wo hai jo ham jeetey hai..........",english
ham,On the way to office da..,english
ham,In which place do you want da.,english
ham,This pain couldn't have come at a worse time.,english
ham,Ok...,english
ham,Should I be stalking u?,english
ham,Sorry dude. Dont know how i forgot. Even after Dan reminded me. Sorry. Hope you guys had fun.,english
ham,Ok lor.,english
ham,Apps class varaya elaya.,english
ham,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,english
spam,"URGENT! Your mobile number *************** WON a å£2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm",english
ham,That day you asked about anand number. Why:-),english
ham,Am surfing online store. For offers do you want to buy any thing.,english
ham,Long beach lor. Expected... U having dinner now?,english
ham,At home by the way,english
ham,We are both fine. Thanks,english
ham,What happen to her tell the truth,english
ham,Do you like Italian food?,english
ham,Which is weird because I know I had it at one point,english
ham,"\Aww you must be nearly dead!Well Jez isComing over toDo some workAnd that whillTake forever!\""""",english
ham,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,english
ham,"Alright, see you in a bit",english
ham,Cheers for the message Zogtorius. IåÕve been staring at my phone for an age deciding whether to text or not.,english
ham,I will take care of financial problem.i will help:),english
ham,Tell dear what happen to you. Why you talking to me like an alian,english
spam,Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D,english
ham,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",english
ham,Okie...,english
ham,"Hi this is yijue, can i meet u at 11 tmr?",english
ham,Its posible dnt live in  &lt;#&gt; century cm frwd n thnk different,english
ham,But i dint slept in afternoon.,english
ham,That seems unnecessarily affectionate,english
ham,Yar else i'll thk of all sorts of funny things.,english
ham,You will be in the place of that man,english
spam,"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 å£3 ",english
ham,Thats cool. How was your day?,english
spam,Please CALL 08712402902 immediately as there is an urgent message waiting for you.,english
ham,R we going with the  &lt;#&gt;  bus?,english
ham,"Hello, my love ! How went your day ? Are you alright ? I think of you, my sweet and send a jolt to your heart to remind you ... I LOVE YOU! Can you hear it ? I screamed it across the sea for all the world to hear. Ahmad al Hallaq is loved ! and owned ! *possessive passionate kiss*",english
ham,No..he joined today itself.,english
ham,Okay same with me. Well thanks for the clarification,english
ham,I'll talk to the others and probably just come early tomorrow then,english
